,,Delivery Date,Fuel Type,Tank #,Building,Gallons,Unit Cost,Cost
,,06/12/2017,LIQUID PROPANE,8,Arts & Sci + Gates,894.40,1.020500,912.71
,,06/16/2017,#2 HEATING OIL,17,Blair Tyson,370.80,1.610000,596.99
,,06/19/2017,LIQUID PROPANE,31,Davis Village,123.00,1.024900,126.06
,,06/22/2017,LIQUID PROPANE,14,171 Beech Hill Road,34.90,1.011500,35.30
,,06/26/2017,LIQUID PROPANE,31,Davis Village,126.60,1.007800,127.59
,,07/03/2017,LIQUID PROPANE,31,Davis Village,117.80,1.020900,120.26
,,07/10/2017,LIQUID PROPANE,31,Davis Village,105.80,1.030300,109.01
,,07/17/2017,LIQUID PROPANE,31,Davis Village,122.60,1.072800,131.52
,,07/19/2017,LIQUID PROPANE,16,,-94.00,1.079671,-101.49
,,07/19/2017,LIQUID PROPANE,19,,94.00,1.079671,101.49
,,07/24/2017,LIQUID PROPANE,19,,94.00,1.090921,102.55
,,07/24/2017,LIQUID PROPANE,19,,-94.00,1.090921,-102.55
,,07/24/2017,LIQUID PROPANE,31,Davis Village,99.80,1.090900,108.87
,,07/31/2017,LIQUID PROPANE,31,Davis Village,113.80,1.158400,131.83
,,08/07/2017,LIQUID PROPANE,31,Davis Village,85.00,1.172800,99.69
,,08/14/2017,LIQUID PROPANE,31,Davis Village,93.70,1.199200,112.37
,,08/17/2017,LIQUID PROPANE,14,171 Beech Hill Road,26.70,1.181700,31.55
,,08/17/2017,#2 HEATING OIL,17,Blair Tyson,554.60,1.739600,964.78
,,08/21/2017,LIQUID PROPANE,31,Davis Village,99.10,1.193000,118.22
,,08/24/2017,LIQUID PROPANE,16,,23.50,1.182977,27.80
,,08/24/2017,LIQUID PROPANE,16,,23.50,1.182977,27.80
,,08/24/2017,LIQUID PROPANE,16,,23.50,1.182977,27.80
,,08/25/2017,#2 HEATING OIL,27,Witchcliff Apartments,93.50,1.783900,166.79
,,08/28/2017,LIQUID PROPANE,31,Davis Village,93.60,1.206730,112.95
,,09/01/2017,#2 HEATING OIL,24,Dorr NHM,223.30,1.967300,439.30
,,09/11/2017,#2 HEATING OIL,11,Kaelber,475.00,1.979200,940.12
,,09/15/2017,#2 HEATING OIL,3,Seafox,162.20,1.955600,317.20
,,09/25/2017,LIQUID PROPANE,9,Pottery Studio,77.40,1.367720,105.86
,,09/28/2017,LIQUID PROPANE,38,BHF New Greenhouse,24.30,1.399590,34.01
,,09/29/2017,#2 HEATING OIL,20,Carriage,93.50,1.982500,185.36
,,10/02/2017,#2 HEATING OIL,17,Blair Tyson,611.30,1.962000,1199.37
,,10/02/2017,LIQUID PROPANE,37,Turrets Annex,122.80,1.353970,166.27
,,10/02/2017,LIQUID PROPANE,7,Kaelber,309.70,1.353970,419.32
,,10/04/2017,LIQUID PROPANE,8,Arts & Sci + Gates,539.90,1.410720,761.65
,,10/06/2017,#2 HEATING OIL,21,Davis Center,109.20,1.922300,209.92
,,10/06/2017,#2 HEATING OIL,24,Dorr NHM,7.70,1.922300,14.80
,,10/11/2017,#2 HEATING OIL,33,PRF,122.80,1.973100,242.30
,,10/12/2017,LIQUID PROPANE,14,171 Beech Hill Road,35.40,1.498220,53.04
,,10/13/2017,DYED KEROSENE,1,Peach House,226.50,2.239000,507.13
,,10/18/2017,LIQUID PROPANE,10,Hatchery,90.30,1.481970,133.82
,,10/18/2017,#2 HEATING OIL,3,Seafox,109.60,1.958000,214.60
,,10/19/2017,LIQUID PROPANE,38,BHF New Greenhouse,21.90,1.465720,32.10
,,10/23/2017,#2 HEATING OIL,17,Blair Tyson,366.00,1.955900,715.86
,,10/23/2017,LIQUID PROPANE,35,B&G,54.70,1.461340,79.94
,,10/25/2017,LIQUID PROPANE,35,B&G,-97.20,1.505090,-146.29
,,10/25/2017,LIQUID PROPANE,35,B&G,16.80,1.505090,25.29
,,10/30/2017,#2 HEATING OIL,5,Turrets,130.40,2.060100,268.64
,,10/30/2017,LIQUID PROPANE,8,Arts & Sci + Gates,109.80,1.540090,169.10
,,11/03/2017,#2 HEATING OIL,24,Dorr NHM,86.70,2.052100,177.92
,,11/06/2017,#2 HEATING OIL,11,Kaelber,326.10,2.084900,679.89
,,11/08/2017,#2 HEATING OIL,21,Davis Center,129.20,2.105200,271.99
,,11/08/2017,#2 HEATING OIL,3,Seafox,116.50,2.105200,245.26
,,11/10/2017,LIQUID PROPANE,14,171 Beech Hill Road,16.40,1.448120,23.75
,,11/10/2017,#2 HEATING OIL,17,Blair Tyson,346.20,2.105200,728.82
,,11/10/2017,#2 HEATING OIL,24,Dorr NHM,73.10,2.105200,153.89
,,11/10/2017,#2 HEATING OIL,4,Cottage,47.70,2.105200,100.42
,,11/13/2017,DYED KEROSENE,26,Witchcliff,176.70,2.435400,430.34
,,11/13/2017,DYED KEROSENE,27,Witchcliff Apartments,126.50,2.435400,308.08
,,11/13/2017,LIQUID PROPANE,35,B&G,96.00,1.498120,143.82
,,11/13/2017,LIQUID PROPANE,8,Arts & Sci + Gates,670.90,1.498120,1005.09
,,11/13/2017,LIQUID PROPANE,9,Pottery Studio,70.90,1.498120,106.22
,,11/15/2017,LIQUID PROPANE,38,BHF New Greenhouse,37.90,1.495800,56.69
,,11/17/2017,#2 HEATING OIL,24,Dorr NHM,120.60,2.087900,251.80
,,11/17/2017,LIQUID PROPANE,37,Turrets Annex,166.20,1.549650,257.55
,,11/20/2017,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,51.80,1.557770,80.69
,,11/20/2017,#2 HEATING OIL,29,Studio 5+6,126.30,2.132500,269.33
,,11/22/2017,#2 HEATING OIL,17,Blair Tyson,398.10,2.139200,851.62
,,11/22/2017,#2 HEATING OIL,3,Seafox,239.70,2.139200,512.77
,,11/22/2017,#2 HEATING OIL,33,PRF,148.20,2.199200,325.92
,,11/22/2017,LIQUID PROPANE,8,Arts & Sci + Gates,339.50,1.553400,527.38
,,11/24/2017,#2 HEATING OIL,21,Davis Center,221.70,2.140900,474.64
,,11/24/2017,#2 HEATING OIL,24,Dorr NHM,114.60,2.140900,245.35
,,11/27/2017,DYED KEROSENE,26,Witchcliff,72.20,2.451300,176.98
,,11/27/2017,LIQUID PROPANE,35,B&G,58.60,1.557770,91.29
,,11/29/2017,#2 HEATING OIL,20,Carriage,95.80,2.156600,206.60
,,11/29/2017,#2 HEATING OIL,24,Dorr NHM,86.00,2.156600,185.47
,,11/29/2017,#2 HEATING OIL,5,Turrets,24.40,2.156600,52.62
,,11/29/2017,LIQUID PROPANE,9,Pottery Studio,40.60,1.556520,63.19
,,12/01/2017,#2 HEATING OIL,17,Blair Tyson,225.90,2.116000,478.00
,,12/01/2017,#2 HEATING OIL,3,Seafox,117.50,2.116000,248.63
,,12/01/2017,#2 HEATING OIL,5,Turrets,239.10,2.116000,505.94
,,12/01/2017,LIQUID PROPANE,8,Arts & Sci + Gates,460.30,1.529650,704.10
,,12/04/2017,DYED KEROSENE,1,Peach House,113.10,2.510000,283.88
,,12/04/2017,#2 HEATING OIL,24,Dorr NHM,82.90,2.157200,178.83
,,12/04/2017,LIQUID PROPANE,35,B&G,35.60,1.542770,54.92
,,12/05/2017,#2 HEATING OIL,11,Kaelber,1096.10,2.110400,2313.21
,,12/08/2017,#2 HEATING OIL,21,Davis Center,166.50,2.112900,351.80
,,12/11/2017,#2 HEATING OIL,24,Dorr NHM,117.50,2.144700,252.00
,,12/11/2017,DYED KEROSENE,26,Witchcliff,88.20,2.542500,224.25
,,12/11/2017,DYED KEROSENE,27,Witchcliff Apartments,62.80,2.542500,159.67
,,12/13/2017,LIQUID PROPANE,10,Hatchery,10.00,1.490450,14.90
,,12/13/2017,LIQUID PROPANE,35,B&G,46.90,1.490450,69.90
,,12/13/2017,#2 HEATING OIL,4,Cottage,72.40,2.159500,156.35
,,12/13/2017,LIQUID PROPANE,8,Arts & Sci + Gates,539.20,1.490450,803.65
,,12/14/2017,LIQUID PROPANE,14,171 Beech Hill Road,13.40,1.477330,19.80
,,12/14/2017,LIQUID PROPANE,38,BHF New Greenhouse,6.60,1.477330,9.75
,,12/15/2017,#2 HEATING OIL,17,Blair Tyson,429.90,2.137100,918.74
,,12/15/2017,#2 HEATING OIL,24,Dorr NHM,96.30,2.137100,205.80
,,12/15/2017,#2 HEATING OIL,3,Seafox,229.10,2.137100,489.61
,,12/15/2017,#2 HEATING OIL,33,PRF,125.50,2.197100,275.74
,,12/15/2017,LIQUID PROPANE,37,Turrets Annex,253.70,1.442950,366.08
,,12/18/2017,LIQUID PROPANE,9,Pottery Studio,85.80,1.452330,124.61
,,12/20/2017,#2 HEATING OIL,24,Dorr NHM,116.10,2.165800,251.45
,,12/20/2017,LIQUID PROPANE,35,B&G,46.60,1.482950,69.11
,,12/20/2017,LIQUID PROPANE,8,Arts & Sci + Gates,527.70,1.482950,782.55
,,12/22/2017,#2 HEATING OIL,17,Blair Tyson,263.30,2.173700,572.34
,,12/22/2017,#2 HEATING OIL,21,Davis Center,265.30,2.173700,576.68
,,12/22/2017,#2 HEATING OIL,24,Dorr NHM,57.90,2.173700,125.86
,,12/22/2017,#2 HEATING OIL,3,Seafox,134.10,2.173700,291.49
,,12/22/2017,#2 HEATING OIL,5,Turrets,329.20,2.173700,715.58
,,12/26/2017,DYED KEROSENE,26,Witchcliff,131.30,2.585900,339.53
,,12/27/2017,LIQUID PROPANE,35,B&G,46.70,1.534830,71.68
,,12/27/2017,LIQUID PROPANE,37,Turrets Annex,156.70,1.534830,240.51
,,12/27/2017,LIQUID PROPANE,8,Arts & Sci + Gates,433.20,1.534830,664.89
,,12/28/2017,LIQUID PROPANE,32,BHF Farm House,12.00,1.537950,18.46
,,12/29/2017,#2 HEATING OIL,24,Dorr NHM,202.30,2.294200,464.12
,,12/29/2017,#2 HEATING OIL,29,Studio 5+6,161.90,2.294200,371.43
,,12/29/2017,LIQUID PROPANE,9,Pottery Studio,58.40,1.530450,89.38
,,01/01/2018,#2 HEATING OIL,17,Blair Tyson,441.00,2.294200,1011.74
,,01/01/2018,#2 HEATING OIL,20,Carriage,115.70,2.294200,265.44
,,01/01/2018,#2 HEATING OIL,21,Davis Center,260.60,2.294200,597.87
,,01/01/2018,#2 HEATING OIL,3,Seafox,260.90,2.294200,598.56
,,01/01/2018,#2 HEATING OIL,33,PRF,134.80,2.354200,317.35
,,01/01/2018,LIQUID PROPANE,35,B&G,35.30,1.530450,54.02
,,01/03/2018,#2 HEATING OIL,11,Kaelber,1505.70,2.315400,3486.30
,,01/03/2018,#2 HEATING OIL,24,Dorr NHM,92.10,2.315400,213.25
,,01/03/2018,#2 HEATING OIL,24,Dorr NHM,101.90,2.315400,235.94
,,01/03/2018,#2 HEATING OIL,5,Turrets,199.90,2.315400,462.85
,,01/05/2018,DYED KEROSENE,1,Peach House,172.10,2.802100,482.24
,,01/05/2018,DYED KEROSENE,26,Witchcliff,145.50,2.802100,407.71
,,01/05/2018,DYED KEROSENE,27,Witchcliff Apartments,122.80,2.802100,344.10
,,01/05/2018,#2 HEATING OIL,4,Cottage,117.40,2.377500,279.12
,,01/05/2018,LIQUID PROPANE,8,Arts & Sci + Gates,1028.70,1.502290,1545.40
,,01/06/2018,LIQUID PROPANE,37,Turrets Annex,172.10,1.502290,258.54
,,01/06/2018,LIQUID PROPANE,9,Pottery Studio,53.30,1.502290,80.07
,,01/08/2018,#2 HEATING OIL,17,Blair Tyson,343.50,2.350700,807.47
,,01/08/2018,#2 HEATING OIL,21,Davis Center,212.90,2.350700,500.46
,,01/08/2018,#2 HEATING OIL,24,Dorr NHM,166.40,2.350700,391.16
,,01/08/2018,#2 HEATING OIL,3,Seafox,192.00,2.350700,451.33
,,01/08/2018,LIQUID PROPANE,35,B&G,41.30,1.477910,61.04
,,01/10/2018,#2 HEATING OIL,24,Dorr NHM,46.90,2.402000,112.65
,,01/10/2018,LIQUID PROPANE,8,Arts & Sci + Gates,496.40,1.542470,765.68
,,01/12/2018,LIQUID PROPANE,10,Hatchery,13.10,1.493090,19.56
,,01/12/2018,#2 HEATING OIL,24,Dorr NHM,29.20,2.386800,69.69
,,01/15/2018,DYED KEROSENE,26,Witchcliff,72.80,2.860300,208.23
,,01/15/2018,LIQUID PROPANE,35,B&G,34.60,1.513090,52.35
,,01/17/2018,#2 HEATING OIL,24,Dorr NHM,138.90,2.355900,327.23
,,01/17/2018,LIQUID PROPANE,9,Pottery Studio,69.10,1.524340,105.33
,,01/19/2018,#2 HEATING OIL,17,Blair Tyson,419.40,2.384200,999.93
,,01/19/2018,#2 HEATING OIL,21,Davis Center,215.80,2.384200,514.51
,,01/19/2018,#2 HEATING OIL,3,Seafox,238.10,2.384200,567.68
,,01/19/2018,#2 HEATING OIL,5,Turrets,166.30,2.384200,396.49
,,01/19/2018,LIQUID PROPANE,8,Arts & Sci + Gates,366.30,1.536840,562.94
,,01/19/2018,LIQUID PROPANE,8,Arts & Sci + Gates,299.20,1.536840,459.82
,,01/20/2018,LIQUID PROPANE,14,171 Beech Hill Road,17.40,1.536840,26.74
,,01/22/2018,DYED KEROSENE,26,Witchcliff,74.20,2.923800,216.95
,,01/22/2018,DYED KEROSENE,27,Witchcliff Apartments,117.40,2.923800,343.25
,,01/22/2018,LIQUID PROPANE,37,Turrets Annex,165.60,1.526220,252.74
,,01/22/2018,LIQUID PROPANE,7,Kaelber,199.70,1.526220,304.79
,,01/23/2018,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,5.20,1.484520,7.72
,,01/24/2018,#2 HEATING OIL,24,Dorr NHM,159.70,2.424400,387.18
,,01/24/2018,#2 HEATING OIL,33,PRF,167.10,2.484400,415.14
,,01/24/2018,LIQUID PROPANE,35,B&G,57.50,1.442650,82.95
,,01/26/2018,LIQUID PROPANE,8,Arts & Sci + Gates,505.00,1.447020,730.75
,,01/26/2018,LIQUID PROPANE,9,Pottery Studio,40.40,1.447020,58.46
,,01/29/2018,#2 HEATING OIL,17,Blair Tyson,411.00,2.428700,998.20
,,01/29/2018,#2 HEATING OIL,24,Dorr NHM,127.10,2.428700,308.69
,,01/29/2018,#2 HEATING OIL,29,Studio 5+6,150.00,2.428700,364.31
,,01/29/2018,#2 HEATING OIL,3,Seafox,210.10,2.428700,510.27
,,01/29/2018,#2 HEATING OIL,4,Cottage,132.40,2.428700,321.56
,,01/29/2018,#2 HEATING OIL,5,Turrets,315.90,2.428700,767.23
,,01/31/2018,#2 HEATING OIL,11,Kaelber,1417.60,2.326900,3298.61
,,01/31/2018,#2 HEATING OIL,20,Carriage,159.50,2.326900,371.14
,,01/31/2018,#2 HEATING OIL,21,Davis Center,244.80,2.326900,569.63
,,02/02/2018,LIQUID PROPANE,35,B&G,56.10,1.478270,82.93
,,02/02/2018,LIQUID PROPANE,8,Arts & Sci + Gates,516.20,1.478270,763.08
,,02/05/2018,DYED KEROSENE,1,Peach House,119.90,2.866800,343.73
,,02/05/2018,#2 HEATING OIL,17,Blair Tyson,316.10,2.276200,719.51
,,02/05/2018,#2 HEATING OIL,24,Dorr NHM,183.50,2.276200,417.68
,,02/05/2018,DYED KEROSENE,26,Witchcliff,106.50,2.866800,305.31
,,02/05/2018,LIQUID PROPANE,9,Pottery Studio,51.60,1.437020,74.15
,,02/07/2018,#2 HEATING OIL,3,Seafox,227.30,2.207900,501.86
,,02/09/2018,#2 HEATING OIL,21,Davis Center,193.80,2.149100,416.50
,,02/09/2018,LIQUID PROPANE,35,B&G,47.30,1.390770,65.78
,,02/09/2018,LIQUID PROPANE,8,Arts & Sci + Gates,568.30,1.390770,790.38
,,02/10/2018,LIQUID PROPANE,9,Pottery Studio,30.10,1.433270,43.14
,,02/12/2018,#2 HEATING OIL,24,Dorr NHM,167.90,2.082900,349.72
,,02/12/2018,DYED KEROSENE,26,Witchcliff,55.60,2.607900,145.00
,,02/12/2018,#2 HEATING OIL,33,PRF,123.00,2.142900,263.58
,,02/12/2018,LIQUID PROPANE,37,Turrets Annex,261.70,1.433270,375.09
,,02/14/2018,#2 HEATING OIL,5,Turrets,300.60,2.062200,619.90
,,02/15/2018,LIQUID PROPANE,32,BHF Farm House,22.80,1.452650,33.12
,,02/16/2018,#2 HEATING OIL,17,Blair Tyson,378.70,2.109700,798.94
,,02/16/2018,#2 HEATING OIL,3,Seafox,177.60,2.109700,374.68
,,02/16/2018,LIQUID PROPANE,35,B&G,39.30,1.443270,56.72
,,02/16/2018,LIQUID PROPANE,8,Arts & Sci + Gates,524.90,1.443270,757.57
,,02/19/2018,#2 HEATING OIL,24,Dorr NHM,142.90,2.105600,300.89
,,02/19/2018,DYED KEROSENE,27,Witchcliff Apartments,145.40,2.633100,382.85
,,02/19/2018,LIQUID PROPANE,9,Pottery Studio,36.30,1.412650,51.28
,,02/21/2018,LIQUID PROPANE,35,B&G,26.40,1.428270,37.71
,,02/22/2018,LIQUID PROPANE,14,171 Beech Hill Road,14.40,1.439520,20.73
,,02/22/2018,LIQUID PROPANE,8,Arts & Sci + Gates,504.20,1.439520,725.81
,,02/23/2018,#2 HEATING OIL,21,Davis Center,215.60,2.140500,461.49
,,02/26/2018,#2 HEATING OIL,24,Dorr NHM,123.70,2.157100,266.83
,,02/26/2018,LIQUID PROPANE,8,Arts & Sci + Gates,208.00,1.509520,313.98
,,02/28/2018,LIQUID PROPANE,37,Turrets Annex,185.80,1.482020,275.36
,,03/02/2018,#2 HEATING OIL,17,Blair Tyson,368.00,2.078200,764.78
,,03/02/2018,#2 HEATING OIL,3,Seafox,218.20,2.078200,453.46
,,03/02/2018,LIQUID PROPANE,35,B&G,49.00,1.360150,66.65
,,03/02/2018,#2 HEATING OIL,4,Cottage,163.80,2.078200,340.41
,,03/05/2018,#2 HEATING OIL,24,Dorr NHM,109.50,2.072400,226.93
,,03/05/2018,DYED KEROSENE,26,Witchcliff,123.20,2.524500,311.02
,,03/05/2018,LIQUID PROPANE,8,Arts & Sci + Gates,384.70,1.355150,521.33
,,03/05/2018,LIQUID PROPANE,9,Pottery Studio,54.70,1.355150,74.13
,,03/07/2018,#2 HEATING OIL,11,Kaelber,1533.40,2.093300,3209.87
,,03/09/2018,LIQUID PROPANE,35,B&G,37.60,1.338270,50.32
,,03/09/2018,#2 HEATING OIL,5,Turrets,303.60,2.046800,621.41
,,03/09/2018,LIQUID PROPANE,8,Arts & Sci + Gates,441.70,1.338270,591.11
,,03/12/2018,#2 HEATING OIL,20,Carriage,162.50,2.071800,336.67
,,03/12/2018,#2 HEATING OIL,21,Davis Center,256.80,2.071800,532.04
,,03/12/2018,#2 HEATING OIL,24,Dorr NHM,143.60,2.071800,297.51
,,03/14/2018,LIQUID PROPANE,35,B&G,27.50,1.395590,38.38
,,03/14/2018,LIQUID PROPANE,8,Arts & Sci + Gates,400.00,1.395590,558.24
,,03/14/2018,LIQUID PROPANE,9,Pottery Studio,47.00,1.395590,65.59
,,03/16/2018,#2 HEATING OIL,17,Blair Tyson,445.40,2.077800,925.45
,,03/16/2018,#2 HEATING OIL,24,Dorr NHM,79.70,2.077800,165.60
,,03/16/2018,#2 HEATING OIL,29,Studio 5+6,205.10,2.077800,426.16
,,03/16/2018,#2 HEATING OIL,3,Seafox,308.60,2.077800,641.21
,,03/16/2018,#2 HEATING OIL,33,PRF,172.80,2.137800,369.41
,,03/16/2018,LIQUID PROPANE,37,Turrets Annex,157.80,1.430590,225.75
,,03/17/2018,DYED KEROSENE,1,Peach House,123.60,2.517700,311.19
,,03/17/2018,DYED KEROSENE,26,Witchcliff,78.30,2.517700,197.14
,,03/17/2018,LIQUID PROPANE,38,BHF New Greenhouse,90.90,1.430590,130.04
,,03/19/2018,LIQUID PROPANE,8,Arts & Sci + Gates,414.00,1.412470,584.76
,,03/21/2018,#2 HEATING OIL,24,Dorr NHM,137.60,2.137700,294.15
,,03/23/2018,#2 HEATING OIL,21,Davis Center,213.10,2.180000,464.56
,,03/23/2018,#2 HEATING OIL,3,Seafox,137.80,2.180000,300.40
,,03/23/2018,LIQUID PROPANE,35,B&G,48.00,1.414340,67.89
,,03/23/2018,LIQUID PROPANE,9,Pottery Studio,53.20,1.414340,75.24
,,03/26/2018,#2 HEATING OIL,17,Blair Tyson,308.50,2.225600,686.60
,,03/26/2018,DYED KEROSENE,27,Witchcliff Apartments,140.20,2.604100,365.09
,,03/28/2018,#2 HEATING OIL,24,Dorr NHM,134.70,2.218000,298.76
,,03/28/2018,LIQUID PROPANE,8,Arts & Sci + Gates,768.20,1.429340,1098.02
,,03/29/2018,LIQUID PROPANE,14,171 Beech Hill Road,27.00,1.411220,38.10
,,03/29/2018,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,38.70,1.411220,54.61
,,03/29/2018,LIQUID PROPANE,38,BHF New Greenhouse,150.10,1.411220,211.82
,,03/30/2018,#2 HEATING OIL,11,Kaelber,1122.40,2.228000,2500.71
,,03/30/2018,#2 HEATING OIL,5,Turrets,243.90,2.228000,543.41
,,04/02/2018,#2 HEATING OIL,3,Seafox,139.60,2.228000,311.03
,,04/02/2018,LIQUID PROPANE,9,Pottery Studio,38.70,1.403090,54.30
,,04/04/2018,LIQUID PROPANE,37,Turrets Annex,208.20,1.256220,261.54
,,04/05/2018,LIQUID PROPANE,8,Arts & Sci + Gates,469.90,1.220590,573.56
,,04/06/2018,#2 HEATING OIL,21,Davis Center,176.80,2.198600,388.71
,,04/06/2018,#2 HEATING OIL,24,Dorr NHM,155.00,2.198600,340.78
,,04/06/2018,#2 HEATING OIL,26,Witchcliff,122.10,2.198600,268.45
,,04/06/2018,LIQUID PROPANE,35,B&G,55.20,1.229340,67.86
,,04/06/2018,#2 HEATING OIL,4,Cottage,146.90,2.198600,322.97
,,04/09/2018,LIQUID PROPANE,10,Hatchery,26.90,1.227470,33.02
,,04/11/2018,#2 HEATING OIL,17,Blair Tyson,429.20,2.299500,986.95
,,04/11/2018,#2 HEATING OIL,24,Dorr NHM,99.00,2.299500,227.65
,,04/11/2018,#2 HEATING OIL,3,Seafox,151.60,2.299500,348.60
,,04/12/2018,LIQUID PROPANE,38,BHF New Greenhouse,122.10,1.291840,157.73
,,04/13/2018,#2 HEATING OIL,33,PRF,139.10,2.376000,330.50
,,04/17/2018,LIQUID PROPANE,9,Pottery Studio,52.20,1.307020,68.23
,,04/18/2018,#2 HEATING OIL,24,Dorr NHM,105.50,2.262000,238.64
,,04/18/2018,#2 HEATING OIL,5,Turrets,269.70,2.262000,610.06
,,04/18/2018,LIQUID PROPANE,8,Arts & Sci + Gates,706.90,1.304520,922.17
,,04/23/2018,LIQUID PROPANE,35,B&G,54.70,1.302020,71.22
,,04/25/2018,#2 HEATING OIL,24,Dorr NHM,90.30,2.348200,212.04
,,04/25/2018,#2 HEATING OIL,3,Seafox,212.60,2.348200,499.23
,,05/02/2018,#2 HEATING OIL,21,Davis Center,260.30,2.371800,617.38
,,05/02/2018,LIQUID PROPANE,37,Turrets Annex,190.00,1.340930,254.78
,,05/03/2018,#2 HEATING OIL,17,Blair Tyson,382.30,2.390600,913.93
,,05/03/2018,#2 HEATING OIL,20,Carriage,174.00,2.390600,415.96
,,05/03/2018,#2 HEATING OIL,29,Studio 5+6,145.80,2.390600,348.55
,,05/03/2018,LIQUID PROPANE,38,BHF New Greenhouse,148.30,1.325300,196.54
,,05/11/2018,#2 HEATING OIL,24,Dorr NHM,147.90,2.480300,366.84
,,05/14/2018,#2 HEATING OIL,26,Witchcliff,114.90,2.467000,283.46
,,05/14/2018,LIQUID PROPANE,7,Kaelber,343.40,1.315300,451.68
,,05/16/2018,LIQUID PROPANE,14,171 Beech Hill Road,25.80,1.347800,34.77
,,05/16/2018,LIQUID PROPANE,8,Arts & Sci + Gates,807.10,1.347800,1087.81
,,05/17/2018,LIQUID PROPANE,32,BHF Farm House,6.20,1.375300,8.53
,,05/18/2018,#2 HEATING OIL,11,Kaelber,1700.00,2.485800,4225.86
,,05/18/2018,#2 HEATING OIL,3,Seafox,215.20,2.485800,534.94
,,05/23/2018,LIQUID PROPANE,9,Pottery Studio,5.30,1.363610,7.23
,,05/25/2018,#2 HEATING OIL,24,Dorr NHM,120.10,2.504800,300.83
,,06/01/2018,#2 HEATING OIL,1,Peach House,138.50,2.434300,337.15
,,06/01/2018,#2 HEATING OIL,27,Witchcliff Apartments,151.80,2.434300,369.53
,,06/06/2018,#2 HEATING OIL,17,Blair Tyson,499.20,2.371300,1183.75
,,06/07/2018,LIQUID PROPANE,38,BHF New Greenhouse,105.20,1.289860,135.69
,,06/11/2018,LIQUID PROPANE,25,Davis Center,12.50,1.326110,16.58
,,06/20/2018,LIQUID PROPANE,35,B&G,13.10,1.278610,16.75
,,06/21/2018,LIQUID PROPANE,14,171 Beech Hill Road,21.80,1.277360,27.85
,,06/22/2018,#2 HEATING OIL,33,PRF,128.50,2.432800,312.61
,,07/09/2018,LIQUID PROPANE,37,Turrets Annex,197.70,1.379860,272.80
,,07/13/2018,#2 HEATING OIL,24,Dorr NHM,223.10,2.420800,540.08
,,07/27/2018,LIQUID PROPANE,10,Hatchery,57.30,1.392990,79.82
,,07/27/2018,#2 HEATING OIL,3,Seafox,284.70,2.479600,705.94
,,07/31/2018,#2 HEATING OIL,17,Blair Tyson,418.40,2.473700,1035.00
,,08/02/2018,LIQUID PROPANE,14,171 Beech Hill Road,21.60,1.363610,29.45
,,08/10/2018,#2 HEATING OIL,21,Davis Center,158.10,2.417100,382.14
,,08/17/2018,#2 HEATING OIL,11,Kaelber,514.00,2.408900,1238.17
,,09/13/2018,LIQUID PROPANE,14,171 Beech Hill Road,25.30,1.498430,37.91
,,09/28/2018,#2 HEATING OIL,17,Blair Tyson,451.10,2.652700,1196.63
,,10/01/2018,LIQUID PROPANE,7,Kaelber,296.40,1.635860,484.87
,,10/05/2018,#2 HEATING OIL,20,Carriage,115.90,2.738800,317.43
,,10/05/2018,#2 HEATING OIL,24,Dorr NHM,32.60,2.738800,89.28
,,10/05/2018,#2 HEATING OIL,5,Turrets,240.60,2.738800,658.96
,,10/08/2018,LIQUID PROPANE,8,Arts & Sci + Gates,1131.30,1.605860,1816.71
,,10/10/2018,#2 HEATING OIL,3,Seafox,279.90,2.767100,774.51
,,10/10/2018,#2 HEATING OIL,4,Cottage,110.80,2.767100,306.59
,,10/10/2018,LIQUID PROPANE,9,Pottery Studio,4.40,1.603550,7.06
,,10/12/2018,LIQUID PROPANE,37,Turrets Annex,228.20,1.546050,352.81
,,10/15/2018,DYED KEROSENE,26,Witchcliff,119.70,2.966000,355.03
,,10/15/2018,DYED KEROSENE,27,Witchcliff Apartments,131.50,2.966000,390.03
,,10/15/2018,#2 HEATING OIL,33,PRF,165.20,2.724600,450.10
,,10/18/2018,LIQUID PROPANE,38,BHF New Greenhouse,86.50,1.547300,133.84
,,10/19/2018,#2 HEATING OIL,21,Davis Center,140.40,2.646700,371.60
,,10/19/2018,#2 HEATING OIL,24,Dorr NHM,148.70,2.646700,393.56
,,10/19/2018,LIQUID PROPANE,35,B&G,46.60,1.522930,70.97
,,10/22/2018,#2 HEATING OIL,17,Blair Tyson,402.90,2.675200,1077.84
,,10/25/2018,LIQUID PROPANE,14,171 Beech Hill Road,27.70,1.406680,38.96
,,10/25/2018,LIQUID PROPANE,38,BHF New Greenhouse,42.20,1.406680,59.36
,,10/27/2018,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,11.70,1.426050,16.68
,,10/29/2018,#2 HEATING OIL,24,Dorr NHM,40.60,2.652300,107.68
,,10/29/2018,#2 HEATING OIL,3,Seafox,228.90,2.652300,607.11
,,10/29/2018,LIQUID PROPANE,8,Arts & Sci + Gates,869.50,1.413550,1229.08
,,10/29/2018,LIQUID PROPANE,9,Pottery Studio,35.30,1.413550,49.90
,,11/02/2018,LIQUID PROPANE,10,Hatchery,65.80,1.391050,91.53
